	at java.desktop/javax.swing.RepaintManager.paintDirtyRegions(Unknown Source)
	at java.desktop/javax.swing.RepaintManager.prePaintDirtyRegions(Unknown Source)
	at java.desktop/javax.swing.RepaintManager$ProcessingRunnable.run(Unknown Source)
	at java.desktop/java.awt.event.InvocationEvent.dispatch(Unknown Source)
	at java.desktop/java.awt.EventQueue.dispatchEventImpl(Unknown Source)
	at java.desktop/java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.desktop/java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.desktop/java.awt.EventDispatchThread.run(Unknown Source)
2026-09-13 17:11:31.964 DEBUG  ShapeSearchTree45Degree.restrain_shape: shapeToBeContained is empty
2026-09-13 17:11:31.964 DEBUG  ShapeSearchTree45Degree.restrain_shape: shapeToBeContained is empty
2026-09-13 17:11:31.976 DEBUG  ShapeSearchTree45Degree.restrain_shape: shapeToBeContained is empty
2026-09-13 17:11:31.976 DEBUG  ShapeSearchTree45Degree.restrain_shape: shapeToBeContained is empty
2026-09-13 17:11:31.976 DEBUG  ShapeSearchTree45Degree.restrain_shape: shapeToBeContained is empty
2026-09-13 17:11:33.485 DEBUG  [D6AD11\D1D462] Autorouter Failed to route connection between polylinetrace, polylinetrace, polylinetrace, polylinetrace, via, polylinetrace, pin #2 of component #56, pin #2 of component #44, pin #1 of component #44, pin #1 of component #28 and pin #3 of component #44, because no connection was found between their nets.
2026-09-13 17:11:33.504 DEBUG  MazeSearchEngine.init: Failed - no accessible expansion doors found (start items: 1, start rooms: 2, completed start rooms: 0, expansion doors found: 0, destination doors: 0, ripupAllowed: true, ripupCosts: 100)
2026-09-13 17:11:33.518 DEBUG  [D6AD11\D1D462] Autorouter Failed to route connection between pin #3 of component #44 and polylinetrace, polylinetrace, polylinetrace, polylinetrace, via, polylinetrace, pin #2 of component #56, pin #2 of component #44, pin #1 of component #44, pin #1 of component #28, because the maze search algorithm could not be created.
2026-09-13 17:11:34.380 DEBUG  [D6AD11\D1D462] Autorouter Failed to route connection between pin #12 of component #35, pin #4 of component #35 and polylinetrace, polylinetrace, polylinetrace, polylinetrace, polylinetrace, via, pin #25 of component #41, because no connection was found between their nets.
2026-09-13 17:11:34.769 DEBUG  FoundConnectionInserter: insert trace failed for net #18 at corner 54/54 on layer 0, trace width: 1000, from corner: 7, okPoint: (585727,-472028), target: (747247,-545334)
2026-09-13 17:11:34.783 DEBUG  [D6AD11\D1D462] Autorouter Failed to route connection between polylinetrace, polylinetrace, polylinetrace, via, polylinetrace, via, pin #5 of component #56, pin #1 of component #15 and polylinetrace, polylinetrace, polylinetrace, polylinetrace, via, pin #18 of component #41, because the new connection could not be inserted.
2026-09-13 17:11:34.886 DEBUG  FoundConnectionInserter: insert trace failed for net #17 at corner 7/7 on layer 1, trace width: 1000, from corner: 3, okPoint: (591750,-501002), target: (588357,-509957)
